49.088214, 55.814345
49.220895, 55.770558
49.053117, 55.83246
48.909943, 55.857225
48.907904, 55.858776
49.150674, 55.831251
49.128944, 55.793541
49.177614, 55.759167
49.095571, 55.867117
49.124874, 55.789051
49.224363, 55.803929
49.144781, 55.836282
49.147045, 55.766567
49.0727, 55.826493
49.246156, 55.793779
49.083291, 55.829224
49.139625, 55.818675
49.107797, 55.776249
49.198123, 55.747231
49.181307, 55.806272
48.877442, 55.864424
48.900915, 55.858983
49.0924, 55.865743
49.210394, 55.747976
49.196641, 55.739833
49.142652, 55.788576
49.100072, 55.81781
49.178234, 55.754573
49.254968, 55.749314
49.1515, 55.842671
49.155489, 55.828217
49.119709, 55.772917
49.176294, 55.764521
49.059729, 55.798677
49.053126, 55.827833
49.10795, 55.83802
48.895795, 55.819697
49.144925, 55.831246
49.183112, 55.812342
49.150961, 55.767398
49.053512, 55.869602
49.091062, 55.833208
49.247566, 55.792351
49.180273, 55.766972
49.146452, 55.816793
49.22536, 55.864808
49.105839, 55.862818
49.134693, 55.836651
49.227624, 55.809241
49.202309, 55.752805
49.244817, 55.80315
49.22501, 55.767919
49.179887, 55.793885
49.199596, 55.760494
49.116071, 55.773981
49.090774, 55.869612
49.233813, 55.754061
49.170518, 55.790205
49.19241, 55.762677
49.114939, 55.823348
49.125153, 55.83656
49.171695, 55.779661
49.216574, 55.788439
48.902766, 55.814831
49.172557, 55.758934
49.087325, 55.858331
49.185888, 55.729006
49.18048, 55.809059
49.119359, 55.799674
49.241018, 55.769094
49.172323, 55.767919
49.06811, 55.869319
49.084926, 55.825522
49.078701, 55.850904
49.266521, 55.809661
49.092733, 55.768891
49.234559, 55.784202
49.23207, 55.779489
48.899649, 55.856174
49.177129, 55.732124
49.244853, 55.751173
49.139984, 55.743162
49.082698, 55.838238
49.055156, 55.819853
49.08215, 55.860292
49.223051, 55.783949
49.237909, 55.775575
49.125818, 55.676463
49.207088, 55.737127
49.226402, 55.740649
49.135178, 55.831807
49.086328, 55.818119
49.143047, 55.743147
49.089867, 55.841635
49.107761, 55.789391
49.095778, 55.825052
49.078809, 55.823469
49.077434, 55.830103
49.072961, 55.831388
49.184684, 55.722872
49.216467, 55.775768
49.184999, 55.805224
49.095347, 55.835923
49.14311, 55.823328
49.107618, 55.816819
49.139211, 55.836474
49.201213, 55.680763
49.079006, 55.83068
49.175854, 55.802482
49.138349, 55.787487
49.074443, 55.822397
